Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type
ENSSSCG00000004473	PHIP	ENSG00000146247	PHIP	ortholog_one2one
ENSSSCG00000048397				
ENSSSCG00000010275	PCBD1	ENSG00000166228	PCBD1	ortholog_one2one
ENSSSCG00000051300				
ENSSSCG00000049740				
ENSSSCG00000011560	CRELD1	ENSG00000163703	CRELD1	ortholog_one2one
ENSSSCG00000016590	SND1	ENSG00000197157	SND1	ortholog_one2one
ENSSSCG00000007989	PRR35	ENSG00000161992	PRR35	ortholog_one2one
ENSSSCG00000044136				
ENSSSCG00000058817				
ENSSSCG00000041523				
ENSSSCG00000056830				
ENSSSCG00000010327	POLR3A	ENSG00000148606	POLR3A	ortholog_one2one
ENSSSCG00000055159				
ENSSSCG00000057851				
ENSSSCG00000053161				
ENSSSCG00000052502				
ENSSSCG00000063062				
ENSSSCG00000060859				
ENSSSCG00000052196				
ENSSSCG00000053125				
ENSSSCG00000057846				
ENSSSCG00000007433	PCIF1	ENSG00000100982	PCIF1	ortholog_one2one
ENSSSCG00000007993	CAPN15	ENSG00000103326	CAPN15	ortholog_one2one
ENSSSCG00000053759				
ENSSSCG00000063510				
ENSSSCG00000006738		ENSG00000116815	CD58	ortholog_one2one
ENSSSCG00000051008				
ENSSSCG00000050222				
ENSSSCG00000054321				
ENSSSCG00000061547				
ENSSSCG00000063205				
ENSSSCG00000040692		ENSG00000170684	ZNF296	ortholog_one2many
ENSSSCG00000007432	ZNF335	ENSG00000198026	ZNF335	ortholog_one2one
ENSSSCG00000058317				
ENSSSCG00000039544				
ENSSSCG00000056516				
ENSSSCG00000053389				
ENSSSCG00000057013				
ENSSSCG00000045096				
ENSSSCG00000004477	IMPG1	ENSG00000112706	IMPG1	ortholog_one2one
ENSSSCG00000047937				
ENSSSCG00000052709				
ENSSSCG00000056871				
ENSSSCG00000047350				
ENSSSCG00000013855	FAM32A	ENSG00000105058	FAM32A	ortholog_one2one
ENSSSCG00000047440				
ENSSSCG00000055245				
ENSSSCG00000058740				
ENSSSCG00000011561	PRRT3	ENSG00000163704	PRRT3	ortholog_one2one
ENSSSCG00000058509				
ENSSSCG00000018854	U2			
ENSSSCG00000011103	PARD3	ENSG00000148498	PARD3	ortholog_one2one
ENSSSCG00000020131	U6	ENSG00000200924	RNU6-1048P	ortholog_one2many
ENSSSCG00000020131	U6	ENSG00000252282	RNU6-1089P	ortholog_one2many
ENSSSCG00000011562	EMC3	ENSG00000125037	EMC3	ortholog_one2one
ENSSSCG00000008410	C2orf73	ENSG00000177994	C2orf73	ortholog_one2one
ENSSSCG00000035854	RAB11FIP3	ENSG00000090565	RAB11FIP3	ortholog_one2one
ENSSSCG00000006740	ATP1A1	ENSG00000163399	ATP1A1	ortholog_one2one
ENSSSCG00000030340	U6	ENSG00000207004	RNU6-301P	ortholog_one2many
ENSSSCG00000007436	MMP9	ENSG00000100985	MMP9	ortholog_one2one
ENSSSCG00000025224	ACYP2	ENSG00000170634	ACYP2	ortholog_one2one
ENSSSCG00000040921	ssc-mir-9846			
ENSSSCG00000009237	HPSE	ENSG00000173083	HPSE	ortholog_one2one
ENSSSCG00000011563	FANCD2	ENSG00000144554	FANCD2	ortholog_one2one
ENSSSCG00000007437	SLC12A5	ENSG00000124140	SLC12A5	ortholog_one2one
ENSSSCG00000053473				
ENSSSCG00000040768	TRHR	ENSG00000174417	TRHR	ortholog_one2one
ENSSSCG00000055450	CIB3	ENSG00000141977	CIB3	ortholog_one2one
ENSSSCG00000008412	PSME4	ENSG00000068878	PSME4	ortholog_one2one
ENSSSCG00000006031	TMEM74	ENSG00000164841	TMEM74	ortholog_one2one
ENSSSCG00000007987	DECR2	ENSG00000242612	DECR2	ortholog_one2one
ENSSSCG00000013853	HSH2D	ENSG00000196684	HSH2D	ortholog_one2one
ENSSSCG00000035600	DNAJC12	ENSG00000108176	DNAJC12	ortholog_one2one
ENSSSCG00000008413	GPR75	ENSG00000119737	GPR75	ortholog_one2one
ENSSSCG00000010234				
ENSSSCG00000006032	EMC2	ENSG00000104412	EMC2	ortholog_one2one
ENSSSCG00000007986	NME4	ENSG00000103202	NME4	ortholog_one2one
ENSSSCG00000013848	RAB8A	ENSG00000167461	RAB8A	ortholog_one2one
ENSSSCG00000010235	SIRT1	ENSG00000096717	SIRT1	ortholog_one2one
ENSSSCG00000008414	ERLEC1	ENSG00000068912	ERLEC1	ortholog_one2one
ENSSSCG00000007438	NCOA5	ENSG00000124160	NCOA5	ortholog_one2one
ENSSSCG00000038913	HERC4	ENSG00000148634	HERC4	ortholog_one2one
ENSSSCG00000007985	PGAP6	ENSG00000129925	PGAP6	ortholog_one2one
ENSSSCG00000007984	MRPL28	ENSG00000086504	MRPL28	ortholog_one2one
ENSSSCG00000016589	LRRC4	ENSG00000128594	LRRC4	ortholog_one2one
ENSSSCG00000016591	PAX4	ENSG00000106331	PAX4	ortholog_one2one
ENSSSCG00000011565	BRK1	ENSG00000254999	BRK1	ortholog_one2one
ENSSSCG00000023204	AXIN1	ENSG00000103126	AXIN1	ortholog_one2one
ENSSSCG00000007383	TOMM34	ENSG00000025772	TOMM34	ortholog_one2one
ENSSSCG00000011567		ENSG00000134086	VHL	ortholog_one2many
ENSSSCG00000011567		ENSG00000189030	VHLL	ortholog_one2many
ENSSSCG00000038444	ENY2	ENSG00000120533	ENY2	ortholog_one2one
ENSSSCG00000016592	FSCN3	ENSG00000106328	FSCN3	ortholog_one2one
ENSSSCG00000008415	ASB3	ENSG00000115239	ASB3	ortholog_one2one
ENSSSCG00000011570	IRAK2	ENSG00000134070	IRAK2	ortholog_one2one
ENSSSCG00000011104	CUL2	ENSG00000108094	CUL2	ortholog_one2one
ENSSSCG00000007983	PDIA2	ENSG00000185615	PDIA2	ortholog_one2one
ENSSSCG00000016593	ARF5	ENSG00000004059	ARF5	ortholog_one2one
ENSSSCG00000037577	CHAC2	ENSG00000143942	CHAC2	ortholog_one2one
ENSSSCG00000030820	STK4	ENSG00000101109	STK4	ortholog_one2one
ENSSSCG00000053662				
ENSSSCG00000038979	ARHGDIG	ENSG00000242173	ARHGDIG	ortholog_one2one
ENSSSCG00000011569		ENSG00000157014	TATDN2	ortholog_one2many
ENSSSCG00000006029	NUDCD1	ENSG00000120526	NUDCD1	ortholog_one2one
ENSSSCG00000036541	RGS11	ENSG00000076344	RGS11	ortholog_one2one
ENSSSCG00000007454	ZMYND8	ENSG00000101040	ZMYND8	ortholog_one2one
ENSSSCG00000011568	GHRL	ENSG00000157017	GHRL	ortholog_one2one
ENSSSCG00000035920				
ENSSSCG00000035211	GCC1	ENSG00000179562	GCC1	ortholog_one2one
ENSSSCG00000007980	FAM234A	ENSG00000167930	FAM234A	ortholog_one2one
ENSSSCG00000006033	EIF3E	ENSG00000104408	EIF3E	ortholog_one2one
ENSSSCG00000011106		ENSG00000095794	CREM	ortholog_one2one
ENSSSCG00000024157	ZNF800	ENSG00000048405	ZNF800	ortholog_one2one
ENSSSCG00000029311	MYPN	ENSG00000138347	MYPN	ortholog_one2one
ENSSSCG00000013849				
ENSSSCG00000048824				
ENSSSCG00000008396	CCDC85A	ENSG00000055813	CCDC85A	ortholog_one2one
ENSSSCG00000022865	GRM8	ENSG00000179603	GRM8	ortholog_one2one
ENSSSCG00000024021		ENSG00000268964	ERVV-2	ortholog_one2many
ENSSSCG00000024021		ENSG00000269526	ERVV-1	ortholog_one2many
ENSSSCG00000011107	CCNY	ENSG00000108100	CCNY	ortholog_one2one
ENSSSCG00000011572	SEC13	ENSG00000157020	SEC13	ortholog_one2one
ENSSSCG00000004478	MYO6	ENSG00000196586	MYO6	ortholog_one2one
ENSSSCG00000025876	PBLD	ENSG00000108187	PBLD	ortholog_one2one
ENSSSCG00000008397	EFEMP1	ENSG00000115380	EFEMP1	ortholog_one2one
ENSSSCG00000006742	MAB21L3	ENSG00000173212	MAB21L3	ortholog_one2one
ENSSSCG00000034587				
ENSSSCG00000054274				
ENSSSCG00000006743	SLC22A15	ENSG00000163393	SLC22A15	ortholog_one2one
ENSSSCG00000016597	POT1	ENSG00000128513	POT1	ortholog_one2one
ENSSSCG00000038804	HBQ1	ENSG00000086506	HBQ1	ortholog_one2one
ENSSSCG00000061647	CASQ2	ENSG00000118729	CASQ2	ortholog_one2one
ENSSSCG00000007981	NPRL3	ENSG00000103148	NPRL3	ortholog_one2one
ENSSSCG00000036044		ENSG00000177291	GJD4	ortholog_one2one
ENSSSCG00000007978		ENSG00000188536	HBA2	ortholog_one2many
ENSSSCG00000007978		ENSG00000206172	HBA1	ortholog_one2many
ENSSSCG00000031882	PNPT1	ENSG00000138035	PNPT1	ortholog_one2one
ENSSSCG00000033001	FZD8	ENSG00000177283	FZD8	ortholog_one2one
ENSSSCG00000021354	CNOT4	ENSG00000080802	CNOT4	ortholog_one2one
ENSSSCG00000007977	HBM	ENSG00000206177	HBM	ortholog_one2one
ENSSSCG00000026001	DNAJC1	ENSG00000136770	DNAJC1	ortholog_one2one
ENSSSCG00000006746	VANGL1	ENSG00000173218	VANGL1	ortholog_one2one
ENSSSCG00000032417	NGF	ENSG00000134259	NGF	ortholog_one2one
ENSSSCG00000006748	TSPAN2	ENSG00000134198	TSPAN2	ortholog_one2one
ENSSSCG00000010238	HNRNPH3	ENSG00000096746	HNRNPH3	ortholog_one2one
ENSSSCG00000016599	GPR37	ENSG00000170775	GPR37	ortholog_one2one
ENSSSCG00000020702	SENP6	ENSG00000112701	SENP6	ortholog_one2one
ENSSSCG00000016601	SPAM1	ENSG00000106304	SPAM1	ortholog_one2one
ENSSSCG00000008398	PPP4R3B	ENSG00000275052	PPP4R3B	ortholog_one2one
ENSSSCG00000013656	MRPL4	ENSG00000105364	MRPL4	ortholog_one2one
ENSSSCG00000027118				
ENSSSCG00000011085	MLLT10	ENSG00000078403	MLLT10	ortholog_one2one
ENSSSCG00000006749	TSHB	ENSG00000134200	TSHB	ortholog_one2one
ENSSSCG00000029129	RWDD2A	ENSG00000013392	RWDD2A	ortholog_one2one
ENSSSCG00000016603	HYAL4	ENSG00000106302	HYAL4	ortholog_one2one
ENSSSCG00000006034	RSPO2	ENSG00000147655	RSPO2	ortholog_one2one
ENSSSCG00000036684	TTPAL	ENSG00000124120	TTPAL	ortholog_one2one
ENSSSCG00000004456	PGM3	ENSG00000013375	PGM3	ortholog_one2one
ENSSSCG00000023084	ATP2B2	ENSG00000157087	ATP2B2	ortholog_one2one
ENSSSCG00000006750	SYCP1	ENSG00000198765	SYCP1	ortholog_one2one
ENSSSCG00000008400	CFAP36	ENSG00000163001	CFAP36	ortholog_one2one
ENSSSCG00000016604	WASL	ENSG00000106299	WASL	ortholog_one2one
ENSSSCG00000010239	RUFY2	ENSG00000204130	RUFY2	ortholog_one2one
ENSSSCG00000016533	STRA8	ENSG00000146857	STRA8	ortholog_one2one
ENSSSCG00000036553	SAMD12	ENSG00000177570	SAMD12	ortholog_one2one
ENSSSCG00000039222		ENSG00000176788	BASP1	ortholog_one2many
ENSSSCG00000006009	EXT1	ENSG00000182197	EXT1	ortholog_one2one
ENSSSCG00000016796		ENSG00000108523	RNF167	ortholog_one2many
ENSSSCG00000013778	NDUFB7	ENSG00000099795	NDUFB7	ortholog_one2one
ENSSSCG00000039591	SERINC3	ENSG00000132824	SERINC3	ortholog_one2one
ENSSSCG00000016541	SLC35B4	ENSG00000205060	SLC35B4	ortholog_one2one
ENSSSCG00000006008				
ENSSSCG00000008406	CCDC88A	ENSG00000115355	CCDC88A	ortholog_one2one
ENSSSCG00000016605	LMOD2	ENSG00000170807	LMOD2	ortholog_one2one
ENSSSCG00000026842	CDH18	ENSG00000145526	CDH18	ortholog_one2one
ENSSSCG00000031299		ENSG00000099797	TECR	ortholog_one2one
ENSSSCG00000033577	MED30	ENSG00000164758	MED30	ortholog_one2one
ENSSSCG00000022998	PKIG	ENSG00000168734	PKIG	ortholog_one2one
ENSSSCG00000006751	SIKE1	ENSG00000052723	SIKE1	ortholog_one2one
ENSSSCG00000004457	DOP1A	ENSG00000083097	DOP1A	ortholog_one2one
ENSSSCG00000006011	SLC30A8	ENSG00000164756	SLC30A8	ortholog_one2one
ENSSSCG00000050005		ENSG00000240563	L1TD1	ortholog_one2many
ENSSSCG00000016606	ASB15	ENSG00000146809	ASB15	ortholog_one2one
ENSSSCG00000021255	ADA	ENSG00000196839	ADA	ortholog_one2one
ENSSSCG00000032942	DAP	ENSG00000112977	DAP	ortholog_one2one
ENSSSCG00000016542	LRGUK	ENSG00000155530	LRGUK	ortholog_one2one
ENSSSCG00000006752	CSDE1	ENSG00000009307	CSDE1	ortholog_one2one
ENSSSCG00000006013	AARD	ENSG00000205002	AARD	ortholog_one2one
ENSSSCG00000022306	ROPN1L	ENSG00000145491	ROPN1L	ortholog_one2one
ENSSSCG00000006014	RAD21	ENSG00000164754	RAD21	ortholog_one2one
ENSSSCG00000026346	UBE3D	ENSG00000118420	UBE3D	ortholog_one2one
ENSSSCG00000037869	NDUFA5	ENSG00000128609	NDUFA5	ortholog_one2one
ENSSSCG00000010240	DNA2	ENSG00000138346	DNA2	ortholog_one2one
ENSSSCG00000030493	UTP23	ENSG00000147679	UTP23	ortholog_one2one
ENSSSCG00000053568		ENSG00000254772	EEF1G	ortholog_one2many
ENSSSCG00000016780	CTNND2	ENSG00000169862	CTNND2	ortholog_one2one
ENSSSCG00000016543		ENSG00000131558	EXOC4	ortholog_one2one
ENSSSCG00000022303	SLC25A16	ENSG00000122912	SLC25A16	ortholog_one2one
ENSSSCG00000004458	TPBG	ENSG00000146242	TPBG	ortholog_one2one
ENSSSCG00000006016	EIF3H	ENSG00000147677	EIF3H	ortholog_one2one
ENSSSCG00000010241	TET1	ENSG00000138336	TET1	ortholog_one2one
ENSSSCG00000039850	SLC6A11	ENSG00000132164	SLC6A11	ortholog_one2one
ENSSSCG00000013784	DNAJB1	ENSG00000132002	DNAJB1	ortholog_one2one
ENSSSCG00000041425				
ENSSSCG00000032485		ENSG00000167005	NUDT21	ortholog_one2many
ENSSSCG00000043692				
ENSSSCG00000031648	CCN5	ENSG00000064205	CCN5	ortholog_one2one
ENSSSCG00000004460	IBTK	ENSG00000005700	IBTK	ortholog_one2one
ENSSSCG00000016545	CHCHD3	ENSG00000106554	CHCHD3	ortholog_one2one
ENSSSCG00000045711				
ENSSSCG00000007345	RALGAPB	ENSG00000170471	RALGAPB	ortholog_one2one
ENSSSCG00000013734	HOOK2	ENSG00000095066	HOOK2	ortholog_one2one
ENSSSCG00000060456				
ENSSSCG00000010243	CCAR1	ENSG00000060339	CCAR1	ortholog_one2one
ENSSSCG00000011087	SKIDA1	ENSG00000180592	SKIDA1	ortholog_one2one
ENSSSCG00000016608	IQUB	ENSG00000164675	IQUB	ortholog_one2one
ENSSSCG00000007866	TMC7	ENSG00000170537	TMC7	ortholog_one2one
ENSSSCG00000031482				
ENSSSCG00000007862	GPR139	ENSG00000180269	GPR139	ortholog_one2one
ENSSSCG00000004472	IRAK1BP1	ENSG00000146243	IRAK1BP1	ortholog_one2one
ENSSSCG00000011090	NEBL	ENSG00000078114	NEBL	ortholog_one2one
ENSSSCG00000011600	SLC6A6	ENSG00000131389	SLC6A6	ortholog_one2one
ENSSSCG00000051030				
ENSSSCG00000006018	TRPS1	ENSG00000104447	TRPS1	ortholog_one2one
ENSSSCG00000032878	SHISA9	ENSG00000237515	SHISA9	ortholog_one2one
ENSSSCG00000034152	MEI4	ENSG00000269964	MEI4	ortholog_one2one
ENSSSCG00000016609	SLC13A1	ENSG00000081800	SLC13A1	ortholog_one2one
ENSSSCG00000021562	PLXNA4	ENSG00000221866	PLXNA4	ortholog_one2one
ENSSSCG00000013733	BEST2	ENSG00000039987	BEST2	ortholog_one2one
ENSSSCG00000004446	RWDD1	ENSG00000111832	RWDD1	ortholog_one2one
ENSSSCG00000007858		ENSG00000066813	ACSM2B	ortholog_many2many
ENSSSCG00000007858		ENSG00000183747	ACSM2A	ortholog_many2many
ENSSSCG00000032477	NRAS	ENSG00000213281	NRAS	ortholog_one2one
ENSSSCG00000006754	AMPD1	ENSG00000116748	AMPD1	ortholog_one2one
ENSSSCG00000025656				
ENSSSCG00000038776	GET3	ENSG00000198356	GET3	ortholog_one2one
ENSSSCG00000022714	OSER1	ENSG00000132823	OSER1	ortholog_one2one
ENSSSCG00000016548		ENSG00000128567	PODXL	ortholog_one2one
ENSSSCG00000013727	TRIR	ENSG00000123144	TRIR	ortholog_one2one
ENSSSCG00000011601	LSM3	ENSG00000170860	LSM3	ortholog_one2one
ENSSSCG00000016549	MKLN1	ENSG00000128585	MKLN1	ortholog_one2one
ENSSSCG00000013726	TNPO2	ENSG00000105576	TNPO2	ortholog_one2one
ENSSSCG00000031031	CSMD3	ENSG00000164796	CSMD3	ortholog_one2one
ENSSSCG00000026453	ACSM5	ENSG00000183549	ACSM5	ortholog_one2one
ENSSSCG00000007373	GDAP1L1	ENSG00000124194	GDAP1L1	ortholog_one2one
ENSSSCG00000035710				
ENSSSCG00000023415				
ENSSSCG00000010245	STOX1	ENSG00000165730	STOX1	ortholog_one2one
ENSSSCG00000011602	XPC	ENSG00000154767	XPC	ortholog_one2one
ENSSSCG00000010246	DDX50	ENSG00000107625	DDX50	ortholog_one2one
ENSSSCG00000037912	FITM2	ENSG00000197296	FITM2	ortholog_one2one
ENSSSCG00000016611	CADPS2	ENSG00000081803	CADPS2	ortholog_one2one
ENSSSCG00000013725	FBXW9	ENSG00000132004	FBXW9	ortholog_one2one
ENSSSCG00000056338				
ENSSSCG00000007860	PDILT	ENSG00000169340	PDILT	ortholog_one2one
ENSSSCG00000010247	DDX21	ENSG00000165732	DDX21	ortholog_one2one
ENSSSCG00000007370	R3HDML	ENSG00000101074	R3HDML	ortholog_one2one
ENSSSCG00000052605				
ENSSSCG00000043963				
ENSSSCG00000016551	TSGA13	ENSG00000213265	TSGA13	ortholog_one2one
ENSSSCG00000007859	UMOD	ENSG00000169344	UMOD	ortholog_one2one
ENSSSCG00000013723	DHPS	ENSG00000095059	DHPS	ortholog_one2one
ENSSSCG00000040797				
ENSSSCG00000007371	HNF4A	ENSG00000101076	HNF4A	ortholog_one2one
ENSSSCG00000007861	GP2	ENSG00000169347	GP2	ortholog_one2one
ENSSSCG00000010248	KIFBP	ENSG00000198954	KIFBP	ortholog_one2one
ENSSSCG00000016553	COPG2	ENSG00000158623	COPG2	ortholog_one2one
ENSSSCG00000011603	TMEM43	ENSG00000170876	TMEM43	ortholog_one2one
ENSSSCG00000028559	LZTS1	ENSG00000061337	LZTS1	ortholog_one2one
ENSSSCG00000004450	LGSN	ENSG00000146166	LGSN	ortholog_one2one
ENSSSCG00000013721	WDR83OS	ENSG00000105583	WDR83OS	ortholog_one2one
ENSSSCG00000007975	HBZ	ENSG00000130656	HBZ	ortholog_one2one
ENSSSCG00000021466	BMT2	ENSG00000164603	BMT2	ortholog_one2one
ENSSSCG00000031962				
ENSSSCG00000007982	MPG	ENSG00000103152	MPG	ortholog_one2one
ENSSSCG00000035901		ENSG00000106723	SPIN1	ortholog_one2many
ENSSSCG00000016643	TMEM168	ENSG00000146802	TMEM168	ortholog_one2one
ENSSSCG00000037399				
ENSSSCG00000006755	DENND2C	ENSG00000175984	DENND2C	ortholog_one2one
ENSSSCG00000007968	RHBDF1	ENSG00000007384	RHBDF1	ortholog_one2one
ENSSSCG00000045117				
ENSSSCG00000035269	NXNL2	ENSG00000130045	NXNL2	ortholog_one2one
ENSSSCG00000013722	WDR83	ENSG00000123154	WDR83	ortholog_one2one
ENSSSCG00000008404	MTIF2	ENSG00000085760	MTIF2	ortholog_one2one
ENSSSCG00000062898	RIPPLY2	ENSG00000203877	RIPPLY2	ortholog_one2one
ENSSSCG00000031694	DIRAS2	ENSG00000165023	DIRAS2	ortholog_one2one
ENSSSCG00000023374	SRGN	ENSG00000122862	SRGN	ortholog_one2one
ENSSSCG00000047194				
ENSSSCG00000007962	SNRNP25	ENSG00000161981	SNRNP25	ortholog_one2one
ENSSSCG00000009589	SYK	ENSG00000165025	SYK	ortholog_one2one
ENSSSCG00000007334	SRC	ENSG00000197122	SRC	ortholog_one2one
ENSSSCG00000016639	FOXP2	ENSG00000128573	FOXP2	ortholog_one2one
ENSSSCG00000057782				
ENSSSCG00000036837	HS3ST4	ENSG00000182601	HS3ST4	ortholog_one2one
ENSSSCG00000052761				
ENSSSCG00000007823	ZKSCAN2	ENSG00000155592	ZKSCAN2	ortholog_one2one
ENSSSCG00000007970	POLR3K	ENSG00000161980	POLR3K	ortholog_one2one
ENSSSCG00000052540				
ENSSSCG00000010250	VPS26A	ENSG00000122958	VPS26A	ortholog_one2one
ENSSSCG00000013720	MAN2B1	ENSG00000104774	MAN2B1	ortholog_one2one
ENSSSCG00000004453	SNAP91	ENSG00000065609	SNAP91	ortholog_one2one
ENSSSCG00000059481				
ENSSSCG00000055197				
ENSSSCG00000050717				
ENSSSCG00000031865	AQP8	ENSG00000103375	AQP8	ortholog_one2one
ENSSSCG00000011604	CHCHD4	ENSG00000163528	CHCHD4	ortholog_one2many
ENSSSCG00000055502	BCAS2	ENSG00000116752	BCAS2	ortholog_one2one
ENSSSCG00000007973	IL9R	ENSG00000124334	IL9R	ortholog_one2one
ENSSSCG00000061768				
ENSSSCG00000059077				
ENSSSCG00000061868				
ENSSSCG00000046718				
ENSSSCG00000048835		ENSG00000197617	VN1R5	ortholog_one2many
ENSSSCG00000052812				
ENSSSCG00000055883				
ENSSSCG00000059081				
ENSSSCG00000009616	HR	ENSG00000168453	HR	ortholog_one2one
ENSSSCG00000006757	TRIM33	ENSG00000197323	TRIM33	ortholog_one2one
ENSSSCG00000059131				
ENSSSCG00000056341				
ENSSSCG00000062002				
ENSSSCG00000054604				
ENSSSCG00000054755				
ENSSSCG00000058914				
ENSSSCG00000057648				
ENSSSCG00000007826		ENSG00000205629	LCMT1	ortholog_one2many
ENSSSCG00000039609	ANKRD33B	ENSG00000164236	ANKRD33B	ortholog_one2one
ENSSSCG00000055716				
ENSSSCG00000011576	HRH1	ENSG00000196639	HRH1	ortholog_one2one
ENSSSCG00000056897				
ENSSSCG00000013647	CDC37	ENSG00000105401	CDC37	ortholog_one2one
ENSSSCG00000063076				
ENSSSCG00000009617	REEP4	ENSG00000168476	REEP4	ortholog_one2one
ENSSSCG00000058589				
ENSSSCG00000016799	CDH12	ENSG00000154162	CDH12	ortholog_one2one
ENSSSCG00000053050				
ENSSSCG00000006758	SYT6	ENSG00000134207	SYT6	ortholog_one2one
ENSSSCG00000057785				
ENSSSCG00000025515				
ENSSSCG00000046735				
ENSSSCG00000054672				
ENSSSCG00000055416				
ENSSSCG00000057841				
ENSSSCG00000016554	MEST	ENSG00000106484	MEST	ortholog_one2one
ENSSSCG00000010251	SUPV3L1	ENSG00000156502	SUPV3L1	ortholog_one2one
ENSSSCG00000056801				
ENSSSCG00000057771				
ENSSSCG00000009605	GFRA2	ENSG00000168546	GFRA2	ortholog_one2one
ENSSSCG00000053044				
ENSSSCG00000060419				
ENSSSCG00000054620				
ENSSSCG00000059128				
ENSSSCG00000011575	ATG7	ENSG00000197548	ATG7	ortholog_one2one
ENSSSCG00000054020				
ENSSSCG00000039712		ENSG00000205629	LCMT1	ortholog_one2many
ENSSSCG00000062477				
ENSSSCG00000058689				
ENSSSCG00000062673				
ENSSSCG00000032444	PLXDC2	ENSG00000120594	PLXDC2	ortholog_one2one
ENSSSCG00000045712	OLFML3	ENSG00000116774	OLFML3	ortholog_one2one
ENSSSCG00000007336		ENSG00000053438	NNAT	ortholog_one2one
ENSSSCG00000044423				
ENSSSCG00000028239	FBXL7	ENSG00000183580	FBXL7	ortholog_one2one
ENSSSCG00000063110				
ENSSSCG00000048258				
ENSSSCG00000007851	ZP2	ENSG00000103310	ZP2	ortholog_one2one
ENSSSCG00000016789		ENSG00000196313	POM121	ortholog_many2many
ENSSSCG00000016789		ENSG00000272391	POM121C	ortholog_many2many
ENSSSCG00000058765				
ENSSSCG00000058436				
ENSSSCG00000060532				
ENSSSCG00000063513				
ENSSSCG00000060539				
ENSSSCG00000062840				
ENSSSCG00000055471				
ENSSSCG00000016600	TMEM229A	ENSG00000234224	TMEM229A	ortholog_one2one
ENSSSCG00000059177				
ENSSSCG00000009578		ENSG00000156345	CDK20	ortholog_one2many
ENSSSCG00000008066	ZNF484	ENSG00000127081	ZNF484	ortholog_one2one
ENSSSCG00000045490				
ENSSSCG00000006760	HIPK1	ENSG00000163349	HIPK1	ortholog_one2one
ENSSSCG00000037368	TAS2R16	ENSG00000128519	TAS2R16	ortholog_one2one
ENSSSCG00000010252	HKDC1	ENSG00000156510	HKDC1	ortholog_one2one
ENSSSCG00000007337	CTNNBL1	ENSG00000132792	CTNNBL1	ortholog_one2one
ENSSSCG00000031876	LDAF1	ENSG00000011638	LDAF1	ortholog_one2one
ENSSSCG00000013642	PDE4A	ENSG00000065989	PDE4A	ortholog_one2one
ENSSSCG00000055730				
ENSSSCG00000036149				
ENSSSCG00000016556	CEP41	ENSG00000106477	CEP41	ortholog_one2one
ENSSSCG00000058956				
ENSSSCG00000031525	MARCHF11	ENSG00000183654	MARCHF11	ortholog_one2one
ENSSSCG00000011110	CCDC3	ENSG00000151468	CCDC3	ortholog_one2one
ENSSSCG00000057639				
ENSSSCG00000053695				
ENSSSCG00000004452	PRSS35	ENSG00000146250	PRSS35	ortholog_one2one
ENSSSCG00000024195	Metazoa_SRP			
ENSSSCG00000031481				
ENSSSCG00000062848				
ENSSSCG00000055335				
ENSSSCG00000052528				
ENSSSCG00000020221				
ENSSSCG00000058451				
ENSSSCG00000016793	ZNF622	ENSG00000173545	ZNF622	ortholog_one2one
ENSSSCG00000004479	FILIP1	ENSG00000118407	FILIP1	ortholog_one2one
ENSSSCG00000016640	PPP1R3A	ENSG00000154415	PPP1R3A	ortholog_one2one
ENSSSCG00000011111	CAMK1D	ENSG00000183049	CAMK1D	ortholog_one2one
ENSSSCG00000019261	U6	ENSG00000201260	RNU6-1075P	ortholog_one2one
ENSSSCG00000052975				
ENSSSCG00000058694				
ENSSSCG00000018259	U6			
ENSSSCG00000056278				
ENSSSCG00000052387				
ENSSSCG00000018697	U6			
ENSSSCG00000053745				
ENSSSCG00000020360	U6	ENSG00000206896	RNU6-1124P	ortholog_one2many
ENSSSCG00000041829				
ENSSSCG00000016642	GPR85	ENSG00000164604	GPR85	ortholog_one2one
ENSSSCG00000058780				
ENSSSCG00000056407	U6	ENSG00000222691	RNU6-733P	ortholog_one2many
ENSSSCG00000056407	U6	ENSG00000222870	RNU6-1328P	ortholog_one2many
ENSSSCG00000056407	U6	ENSG00000212485	RNU6-1197P	ortholog_one2many
ENSSSCG00000041528				
ENSSSCG00000060546				
ENSSSCG00000008068	IARS1	ENSG00000196305	IARS1	ortholog_one2one
ENSSSCG00000021885	MDFIC	ENSG00000135272	MDFIC	ortholog_one2one
ENSSSCG00000058288				
ENSSSCG00000033155	TMEM30A	ENSG00000112697	TMEM30A	ortholog_one2one
ENSSSCG00000044009				
ENSSSCG00000010253	HK1	ENSG00000156515	HK1	ortholog_one2one
ENSSSCG00000023667	KEAP1	ENSG00000079999	KEAP1	ortholog_one2one
ENSSSCG00000059863				
ENSSSCG00000046747	DNAH3	ENSG00000158486	DNAH3	ortholog_one2one
ENSSSCG00000056390				
ENSSSCG00000016792	RETREG1	ENSG00000154153	RETREG1	ortholog_one2one
ENSSSCG00000061899	IMMP2L	ENSG00000184903	IMMP2L	ortholog_one2one
ENSSSCG00000062198				
ENSSSCG00000009580	S1PR3	ENSG00000213694	S1PR3	ortholog_one2one
ENSSSCG00000054494				
ENSSSCG00000056798				
ENSSSCG00000039841	SHC3	ENSG00000148082	SHC3	ortholog_one2one
ENSSSCG00000062063				
